date,Wind,Solar,Load,month,day,weekday,hour
2024-04-26 18:00:00+0000,2951.0,0.0,55094.5,4,26,4,20
2024-04-26 19:00:00+0000,3443.25,0.0,52961.5,4,26,4,21
2024-04-26 20:00:00+0000,3575.0,0.0,49691.75,4,26,4,22
2024-04-26 21:00:00+0000,3469.75,0.0,46304.75,4,26,4,23
2024-04-26 22:00:00+0000,3375.75,0.0,43466.25,4,27,5,0
2024-04-26 23:00:00+0000,3280.75,0.0,41601.0,4,27,5,1
2024-04-27 00:00:00+0000,3390.75,0.0,40510.0,4,27,5,2
2024-04-27 01:00:00+0000,3618.5,0.0,40012.75,4,27,5,3
2024-04-27 02:00:00+0000,4030.0,0.0,40331.75,4,27,5,4
2024-04-27 03:00:00+0000,4893.0,0.0,40826.5,4,27,5,5
2024-04-27 04:00:00+0000,6003.5,1158.75,42055.25,4,27,5,6
2024-04-27 05:00:00+0000,6666.5,6823.25,44749.0,4,27,5,7
2024-04-27 06:00:00+0000,5670.75,16131.0,47835.5,4,27,5,8
2024-04-27 07:00:00+0000,4429.25,25469.25,50201.0,4,27,5,9
2024-04-27 08:00:00+0000,5136.5,33851.5,50833.5,4,27,5,10
2024-04-27 09:00:00+0000,7243.25,38915.5,50924.25,4,27,5,11
2024-04-27 10:00:00+0000,9501.75,40257.5,50066.5,4,27,5,12
2024-04-27 11:00:00+0000,10977.0,39624.5,48908.25,4,27,5,13
2024-04-27 12:00:00+0000,12555.5,36979.5,46793.0,4,27,5,14
2024-04-27 13:00:00+0000,12186.5,32182.75,46127.5,4,27,5,15
2024-04-27 14:00:00+0000,12103.25,26723.0,46018.0,4,27,5,16
2024-04-27 15:00:00+0000,11430.0,18666.5,47895.0,4,27,5,17
2024-04-27 16:00:00+0000,9595.75,9453.75,48929.0,4,27,5,18
2024-04-27 17:00:00+0000,8982.5,0.0,49037.75,4,27,5,19
2024-04-27 18:00:00+0000,10828.75,0.0,48646.5,4,27,5,20
2024-04-27 19:00:00+0000,13468.5,0.0,48264.75,4,27,5,21
2024-04-27 20:00:00+0000,16984.0,0.0,46418.75,4,27,5,22
2024-04-27 21:00:00+0000,19953.5,0.0,43617.25,4,27,5,23
2024-04-27 22:00:00+0000,21206.75,0.0,39755.75,4,28,6,0
2024-04-27 23:00:00+0000,21630.25,0.0,39005.25,4,28,6,1
2024-04-28 00:00:00+0000,22276.25,0.0,37707.5,4,28,6,2
2024-04-28 01:00:00+0000,23214.25,0.0,35989.75,4,28,6,3
2024-04-28 02:00:00+0000,23498.0,0.0,36572.5,4,28,6,4
2024-04-28 03:00:00+0000,23098.0,0.0,37112.5,4,28,6,5
2024-04-28 04:00:00+0000,24012.0,1056.0,37712.0,4,28,6,6
2024-04-28 05:00:00+0000,23533.0,5299.5,40235.75,4,28,6,7
2024-04-28 06:00:00+0000,20558.25,11747.0,43372.0,4,28,6,8
2024-04-28 07:00:00+0000,18567.75,19415.25,46601.0,4,28,6,9
2024-04-28 08:00:00+0000,16547.75,26273.75,47948.25,4,28,6,10
2024-04-28 09:00:00+0000,15866.0,30647.5,49212.75,4,28,6,11
2024-04-28 10:00:00+0000,13521.75,33419.75,49456.75,4,28,6,12
2024-04-28 11:00:00+0000,13346.25,32314.5,46785.25,4,28,6,13
2024-04-28 12:00:00+0000,14050.5,29800.5,45391.25,4,28,6,14
2024-04-28 13:00:00+0000,16441.75,25746.0,45413.25,4,28,6,15
2024-04-28 14:00:00+0000,21316.25,20067.0,44627.0,4,28,6,16
2024-04-28 15:00:00+0000,24583.5,13403.75,46121.5,4,28,6,17
2024-04-28 16:00:00+0000,26543.5,6947.5,48525.75,4,28,6,18
2024-04-28 17:00:00+0000,25102.5,0.0,48655.5,4,28,6,19
2024-04-28 18:00:00+0000,24112.5,0.0,48876.75,4,28,6,20
2024-04-28 19:00:00+0000,23589.75,0.0,48584.25,4,28,6,21
2024-04-28 20:00:00+0000,22301.0,0.0,47294.75,4,28,6,22
2024-04-28 21:00:00+0000,20279.75,0.0,44079.75,4,28,6,23
2024-04-28 22:00:00+0000,17209.0,0.0,41436.25,4,29,0,0
2024-04-28 23:00:00+0000,15008.25,0.0,39825.0,4,29,0,1
2024-04-29 00:00:00+0000,14408.75,0.0,39063.75,4,29,0,2
2024-04-29 01:00:00+0000,12566.5,0.0,39567.5,4,29,0,3
2024-04-29 02:00:00+0000,10741.75,0.0,41289.75,4,29,0,4
2024-04-29 03:00:00+0000,9236.0,0.0,45183.75,4,29,0,5
2024-04-29 04:00:00+0000,8392.75,1038.25,52599.0,4,29,0,6
2024-04-29 05:00:00+0000,7225.75,5565.0,57554.25,4,29,0,7
2024-04-29 06:00:00+0000,5389.0,13437.25,60467.0,4,29,0,8
2024-04-29 07:00:00+0000,4271.25,22854.5,60526.0,4,29,0,9
2024-04-29 08:00:00+0000,4090.0,31276.75,59712.25,4,29,0,10
2024-04-29 09:00:00+0000,4110.0,37407.75,58890.0,4,29,0,11
2024-04-29 10:00:00+0000,4000.0,39820.5,57677.0,4,29,0,12
2024-04-29 11:00:00+0000,3776.0,39903.75,56757.75,4,29,0,13
2024-04-29 12:00:00+0000,3402.5,38460.25,55453.5,4,29,0,14
2024-04-29 13:00:00+0000,3051.5,34170.5,55135.75,4,29,0,15
2024-04-29 14:00:00+0000,3050.25,27294.25,54524.25,4,29,0,16
2024-04-29 15:00:00+0000,3173.5,18398.5,55079.5,4,29,0,17
2024-04-29 16:00:00+0000,3598.0,9291.25,55939.25,4,29,0,18
2024-04-29 17:00:00+0000,4578.75,0.0,56344.75,4,29,0,19
2024-04-29 18:00:00+0000,6888.5,0.0,55487.0,4,29,0,20
2024-04-29 19:00:00+0000,10183.75,0.0,53968.75,4,29,0,21
2024-04-29 20:00:00+0000,13330.25,0.0,50593.5,4,29,0,22
2024-04-29 21:00:00+0000,14991.75,0.0,46692.75,4,29,0,23
2024-04-29 22:00:00+0000,15693.25,0.0,43765.75,4,30,1,0
2024-04-29 23:00:00+0000,15463.75,0.0,42185.5,4,30,1,1
2024-04-30 00:00:00+0000,14830.0,0.0,41585.75,4,30,1,2
2024-04-30 01:00:00+0000,14241.25,0.0,42015.0,4,30,1,3
2024-04-30 02:00:00+0000,13763.5,0.0,43595.25,4,30,1,4
2024-04-30 03:00:00+0000,13595.25,0.0,47199.75,4,30,1,5
2024-04-30 04:00:00+0000,13259.5,1409.75,53837.5,4,30,1,6
2024-04-30 05:00:00+0000,11001.25,7191.5,58433.5,4,30,1,7
2024-04-30 06:00:00+0000,8639.75,16826.75,61281.0,4,30,1,8
2024-04-30 07:00:00+0000,6010.75,27145.5,60314.0,4,30,1,9
2024-04-30 08:00:00+0000,5268.5,34455.5,59055.75,4,30,1,10
2024-04-30 09:00:00+0000,5436.0,39345.0,59162.5,4,30,1,11
2024-04-30 10:00:00+0000,6478.25,42024.5,58341.0,4,30,1,12
2024-04-30 11:00:00+0000,7523.0,41985.0,57438.25,4,30,1,13
2024-04-30 12:00:00+0000,7800.0,39773.5,56047.75,4,30,1,14
2024-04-30 13:00:00+0000,9360.75,35568.0,55281.75,4,30,1,15
2024-04-30 14:00:00+0000,9811.0,28973.25,54705.25,4,30,1,16
2024-04-30 15:00:00+0000,10014.25,19883.75,56093.5,4,30,1,17
2024-04-30 16:00:00+0000,8951.75,10134.5,56126.25,4,30,1,18
2024-04-30 17:00:00+0000,9266.75,0.0,56117.25,4,30,1,19
2024-04-30 18:00:00+0000,11965.75,0.0,54659.25,4,30,1,20
2024-04-30 19:00:00+0000,14760.25,0.0,53322.5,4,30,1,21
2024-04-30 20:00:00+0000,16652.25,0.0,49583.5,4,30,1,22
2024-04-30 21:00:00+0000,17255.75,0.0,45796.0,4,30,1,23
2024-04-30 22:00:00+0000,16892.0,0.0,39889.25,5,1,2,0
2024-04-30 23:00:00+0000,16128.0,0.0,37327.5,5,1,2,1
2024-05-01 00:00:00+0000,15299.25,0.0,35866.0,5,1,2,2
2024-05-01 01:00:00+0000,14865.0,0.0,35312.75,5,1,2,3
2024-05-01 02:00:00+0000,15373.0,0.0,35052.5,5,1,2,4
2024-05-01 03:00:00+0000,15633.0,0.0,34752.5,5,1,2,5
2024-05-01 04:00:00+0000,15920.75,1621.0,34688.25,5,1,2,6
2024-05-01 05:00:00+0000,14953.75,7935.75,37753.75,5,1,2,7
2024-05-01 06:00:00+0000,12051.5,17696.75,41224.25,5,1,2,8
2024-05-01 07:00:00+0000,10591.75,27603.25,44281.75,5,1,2,9
2024-05-01 08:00:00+0000,9703.25,34942.0,44408.75,5,1,2,10
2024-05-01 09:00:00+0000,9703.0,38741.75,44784.75,5,1,2,11
2024-05-01 10:00:00+0000,8857.5,40521.25,43362.0,5,1,2,12
2024-05-01 11:00:00+0000,9344.0,40493.0,41513.25,5,1,2,13
2024-05-01 12:00:00+0000,9895.25,38427.0,40227.0,5,1,2,14
2024-05-01 13:00:00+0000,12314.5,34404.5,40074.0,5,1,2,15
2024-05-01 14:00:00+0000,18529.0,28399.5,40875.75,5,1,2,16
2024-05-01 15:00:00+0000,23775.5,19913.75,42945.25,5,1,2,17
2024-05-01 16:00:00+0000,27543.5,10530.75,44934.75,5,1,2,18
2024-05-01 17:00:00+0000,26932.5,0.0,44859.0,5,1,2,19
2024-05-01 18:00:00+0000,28395.25,0.0,45129.5,5,1,2,20
2024-05-01 19:00:00+0000,31008.5,0.0,44920.75,5,1,2,21
2024-05-01 20:00:00+0000,30522.75,0.0,43175.75,5,1,2,22
2024-05-01 21:00:00+0000,30218.25,0.0,40289.5,5,1,2,23
2024-05-01 22:00:00+0000,29250.75,0.0,39533.5,5,2,3,0
2024-05-01 23:00:00+0000,27588.25,0.0,38189.25,5,2,3,1
2024-05-02 00:00:00+0000,27365.5,0.0,37472.5,5,2,3,2
2024-05-02 01:00:00+0000,26467.0,0.0,37758.75,5,2,3,3
2024-05-02 02:00:00+0000,26543.75,0.0,39257.0,5,2,3,4
2024-05-02 03:00:00+0000,26494.75,0.0,42901.0,5,2,3,5
2024-05-02 04:00:00+0000,25615.5,1563.75,50603.25,5,2,3,6
2024-05-02 05:00:00+0000,22413.25,7347.5,55738.5,5,2,3,7
2024-05-02 06:00:00+0000,18204.0,16555.25,58927.5,5,2,3,8
2024-05-02 07:00:00+0000,17328.75,26418.75,60174.25,5,2,3,9
2024-05-02 08:00:00+0000,18241.75,34155.75,61204.5,5,2,3,10
2024-05-02 09:00:00+0000,19228.75,37937.75,60562.75,5,2,3,11
2024-05-02 10:00:00+0000,19762.25,38883.5,59064.75,5,2,3,12
2024-05-02 11:00:00+0000,21241.5,37391.25,57840.25,5,2,3,13
2024-05-02 12:00:00+0000,22596.25,34100.75,57107.0,5,2,3,14
2024-05-02 13:00:00+0000,23260.25,28451.0,56341.5,5,2,3,15
2024-05-02 14:00:00+0000,25651.5,21254.5,56730.75,5,2,3,16
2024-05-02 15:00:00+0000,27507.25,13870.0,57594.0,5,2,3,17
2024-05-02 16:00:00+0000,28259.5,6802.0,58299.25,5,2,3,18
2024-05-02 17:00:00+0000,28261.5,0.0,57905.0,5,2,3,19
2024-05-02 18:00:00+0000,28129.5,0.0,55456.0,5,2,3,20
2024-05-02 19:00:00+0000,28853.5,0.0,53742.75,5,2,3,21
2024-05-02 20:00:00+0000,28718.25,0.0,49815.0,5,2,3,22
2024-05-02 21:00:00+0000,27901.5,0.0,46070.25,5,2,3,23
2024-05-02 22:00:00+0000,25612.5,0.0,44695.0,5,3,4,0
2024-05-02 23:00:00+0000,24064.5,0.0,43734.0,5,3,4,1
2024-05-03 00:00:00+0000,23065.75,0.0,42291.0,5,3,4,2
2024-05-03 01:00:00+0000,22830.25,0.0,42375.5,5,3,4,3
2024-05-03 02:00:00+0000,22485.0,0.0,43473.25,5,3,4,4
2024-05-03 03:00:00+0000,21638.0,0.0,46054.0,5,3,4,5
2024-05-03 04:00:00+0000,20752.75,1004.25,52193.25,5,3,4,6
2024-05-03 05:00:00+0000,19562.75,4369.75,57144.25,5,3,4,7
2024-05-03 06:00:00+0000,18244.5,9191.75,60253.0,5,3,4,8
2024-05-03 07:00:00+0000,17860.75,14006.0,61447.25,5,3,4,9
2024-05-03 08:00:00+0000,17401.0,17520.75,62195.25,5,3,4,10
2024-05-03 09:00:00+0000,17513.0,19274.0,62924.0,5,3,4,11
2024-05-03 10:00:00+0000,17233.5,19923.75,62936.75,5,3,4,12
2024-05-03 11:00:00+0000,16375.75,19931.25,61441.5,5,3,4,13
2024-05-03 12:00:00+0000,15637.75,19006.0,59067.5,5,3,4,14
2024-05-03 13:00:00+0000,15120.25,16402.5,58165.25,5,3,4,15
2024-05-03 14:00:00+0000,14984.75,12760.5,57306.0,5,3,4,16
2024-05-03 15:00:00+0000,14588.5,8948.25,57366.0,5,3,4,17
2024-05-03 16:00:00+0000,14299.0,5173.75,57322.25,5,3,4,18
2024-05-03 17:00:00+0000,11991.0,0.0,56179.0,5,3,4,19
2024-05-03 18:00:00+0000,10208.75,0.0,54001.5,5,3,4,20
2024-05-03 19:00:00+0000,8937.75,0.0,51722.75,5,3,4,21
2024-05-03 20:00:00+0000,7738.0,0.0,48327.25,5,3,4,22
2024-05-03 21:00:00+0000,6987.75,0.0,44938.75,5,3,4,23
2024-05-03 22:00:00+0000,6579.5,0.0,42154.5,5,4,5,0
2024-05-03 23:00:00+0000,6416.25,0.0,40311.5,5,4,5,1
2024-05-04 00:00:00+0000,5869.25,0.0,38649.75,5,4,5,2
2024-05-04 01:00:00+0000,5252.75,0.0,38685.75,5,4,5,3
2024-05-04 02:00:00+0000,4861.0,0.0,39019.0,5,4,5,4
2024-05-04 03:00:00+0000,4204.75,0.0,39653.25,5,4,5,5
2024-05-04 04:00:00+0000,3659.25,1212.25,40834.25,5,4,5,6
2024-05-04 05:00:00+0000,3042.5,5476.25,43704.0,5,4,5,7
2024-05-04 06:00:00+0000,2282.75,12647.75,46825.0,5,4,5,8
2024-05-04 07:00:00+0000,1961.75,20498.25,49292.75,5,4,5,9
2024-05-04 08:00:00+0000,2156.75,26392.0,50006.0,5,4,5,10
2024-05-04 09:00:00+0000,2127.0,28818.5,50240.0,5,4,5,11
2024-05-04 10:00:00+0000,2045.75,30189.5,50263.25,5,4,5,12
2024-05-04 11:00:00+0000,1951.25,30120.75,48624.0,5,4,5,13
2024-05-04 12:00:00+0000,2249.5,29144.5,46824.0,5,4,5,14
2024-05-04 13:00:00+0000,2428.0,27180.25,46535.25,5,4,5,15
2024-05-04 14:00:00+0000,2884.0,22565.0,45984.25,5,4,5,16
2024-05-04 15:00:00+0000,3011.5,16103.5,46897.0,5,4,5,17
2024-05-04 16:00:00+0000,2970.75,8663.25,48659.5,5,4,5,18
2024-05-04 17:00:00+0000,2697.25,0.0,48489.0,5,4,5,19
2024-05-04 18:00:00+0000,3404.5,0.0,46967.75,5,4,5,20
2024-05-04 19:00:00+0000,5345.75,0.0,45594.75,5,4,5,21
2024-05-04 20:00:00+0000,7765.0,0.0,43769.25,5,4,5,22
2024-05-04 21:00:00+0000,9446.25,0.0,41421.75,5,4,5,23
2024-05-04 22:00:00+0000,10530.75,0.0,38732.25,5,5,6,0
2024-05-04 23:00:00+0000,11517.25,0.0,36377.25,5,5,6,1
2024-05-05 00:00:00+0000,12809.25,0.0,35110.25,5,5,6,2
2024-05-05 01:00:00+0000,13737.0,0.0,34807.75,5,5,6,3
2024-05-05 02:00:00+0000,14015.0,0.0,34929.0,5,5,6,4
2024-05-05 03:00:00+0000,14626.0,0.0,35308.5,5,5,6,5
2024-05-05 04:00:00+0000,15685.25,1177.5,36341.25,5,5,6,6
2024-05-05 05:00:00+0000,16107.25,4564.25,38765.75,5,5,6,7
2024-05-05 06:00:00+0000,16242.25,9147.75,42489.0,5,5,6,8
2024-05-05 07:00:00+0000,16527.25,14141.5,45474.5,5,5,6,9
2024-05-05 08:00:00+0000,17511.5,19151.5,47272.75,5,5,6,10
2024-05-05 09:00:00+0000,18575.0,22167.25,49836.5,5,5,6,11
2024-05-05 10:00:00+0000,19639.0,24510.25,50053.5,5,5,6,12
2024-05-05 11:00:00+0000,19969.75,25851.5,47331.5,5,5,6,13
2024-05-05 12:00:00+0000,18820.0,26512.25,44963.25,5,5,6,14
2024-05-05 13:00:00+0000,18059.5,25528.25,44018.25,5,5,6,15
2024-05-05 14:00:00+0000,16578.75,22461.75,44534.25,5,5,6,16
2024-05-05 15:00:00+0000,16747.25,16454.25,46047.0,5,5,6,17
2024-05-05 16:00:00+0000,16438.75,9218.25,47798.5,5,5,6,18
2024-05-05 17:00:00+0000,14883.75,0.0,48325.75,5,5,6,19
2024-05-05 18:00:00+0000,13405.5,0.0,47601.75,5,5,6,20
2024-05-05 19:00:00+0000,11737.0,0.0,47079.75,5,5,6,21
2024-05-05 20:00:00+0000,10016.75,0.0,45562.0,5,5,6,22
2024-05-05 21:00:00+0000,9221.25,0.0,42772.5,5,5,6,23
2024-05-05 22:00:00+0000,8264.5,0.0,40504.25,5,6,0,0
2024-05-05 23:00:00+0000,7873.75,0.0,39771.25,5,6,0,1
2024-05-06 00:00:00+0000,7652.75,0.0,39310.75,5,6,0,2
2024-05-06 01:00:00+0000,6777.0,0.0,39475.0,5,6,0,3
2024-05-06 02:00:00+0000,5802.25,0.0,40830.25,5,6,0,4
2024-05-06 03:00:00+0000,5516.75,0.0,44374.25,5,6,0,5
2024-05-06 04:00:00+0000,5025.75,1309.0,51871.0,5,6,0,6
2024-05-06 05:00:00+0000,4325.5,5148.25,57234.0,5,6,0,7
2024-05-06 06:00:00+0000,3644.75,10488.25,61031.25,5,6,0,8
2024-05-06 07:00:00+0000,3094.5,16438.75,61920.25,5,6,0,9
2024-05-06 08:00:00+0000,2987.25,22055.5,61754.5,5,6,0,10
2024-05-06 09:00:00+0000,3009.0,26517.5,62676.75,5,6,0,11
2024-05-06 10:00:00+0000,3116.0,28708.0,62490.0,5,6,0,12
2024-05-06 11:00:00+0000,3385.75,26938.75,61846.75,5,6,0,13
2024-05-06 12:00:00+0000,3603.5,24176.5,60967.5,5,6,0,14
2024-05-06 13:00:00+0000,4121.0,21113.25,59908.5,5,6,0,15
2024-05-06 14:00:00+0000,4687.0,16362.5,58587.5,5,6,0,16
2024-05-06 15:00:00+0000,4906.5,10998.0,58317.5,5,6,0,17
2024-05-06 16:00:00+0000,5357.75,6052.0,58302.5,5,6,0,18
2024-05-06 17:00:00+0000,5880.0,0.0,57662.5,5,6,0,19
2024-05-06 18:00:00+0000,6833.0,0.0,56400.5,5,6,0,20
2024-05-06 19:00:00+0000,7935.75,0.0,54797.0,5,6,0,21
2024-05-06 20:00:00+0000,8719.0,0.0,51761.25,5,6,0,22
2024-05-06 21:00:00+0000,8896.5,0.0,47789.25,5,6,0,23
2024-05-06 22:00:00+0000,9154.0,0.0,44950.75,5,7,1,0
2024-05-06 23:00:00+0000,9097.75,0.0,44111.25,5,7,1,1
2024-05-07 00:00:00+0000,8953.25,0.0,43177.5,5,7,1,2
2024-05-07 01:00:00+0000,8352.75,0.0,43011.75,5,7,1,3
2024-05-07 02:00:00+0000,7610.5,0.0,43623.25,5,7,1,4
2024-05-07 03:00:00+0000,7362.75,0.0,46978.25,5,7,1,5
2024-05-07 04:00:00+0000,7042.75,1133.75,54061.0,5,7,1,6
2024-05-07 05:00:00+0000,6115.25,4092.25,58998.75,5,7,1,7
2024-05-07 06:00:00+0000,4915.25,8177.75,61913.0,5,7,1,8
2024-05-07 07:00:00+0000,4073.0,13079.25,62422.75,5,7,1,9
2024-05-07 08:00:00+0000,3756.75,17742.5,62802.5,5,7,1,10
2024-05-07 09:00:00+0000,3893.75,20320.5,63176.75,5,7,1,11
2024-05-07 10:00:00+0000,4186.25,20904.25,62407.25,5,7,1,12
2024-05-07 11:00:00+0000,4589.5,20214.75,61805.25,5,7,1,13
2024-05-07 12:00:00+0000,5053.0,18763.5,60508.0,5,7,1,14
2024-05-07 13:00:00+0000,5435.0,16810.75,59537.5,5,7,1,15
2024-05-07 14:00:00+0000,5366.0,13977.0,58802.0,5,7,1,16
2024-05-07 15:00:00+0000,5026.75,10356.75,58841.0,5,7,1,17
2024-05-07 16:00:00+0000,4634.5,6131.5,58509.75,5,7,1,18
2024-05-07 17:00:00+0000,4868.75,0.0,58016.5,5,7,1,19
2024-05-07 18:00:00+0000,4940.25,0.0,56283.75,5,7,1,20
2024-05-07 19:00:00+0000,5014.75,0.0,54473.0,5,7,1,21
2024-05-07 20:00:00+0000,5406.75,0.0,51148.0,5,7,1,22
2024-05-07 21:00:00+0000,5630.5,0.0,47330.25,5,7,1,23
2024-05-07 22:00:00+0000,5444.0,0.0,44338.75,5,8,2,0
2024-05-07 23:00:00+0000,5276.25,0.0,42770.5,5,8,2,1
2024-05-08 00:00:00+0000,4809.0,0.0,42152.25,5,8,2,2
2024-05-08 01:00:00+0000,4402.5,0.0,42488.25,5,8,2,3
2024-05-08 02:00:00+0000,4161.75,0.0,43288.5,5,8,2,4
2024-05-08 03:00:00+0000,3974.5,0.0,46341.75,5,8,2,5
2024-05-08 04:00:00+0000,3700.5,1246.5,52941.25,5,8,2,6
2024-05-08 05:00:00+0000,2610.0,4834.75,58039.25,5,8,2,7
2024-05-08 06:00:00+0000,1477.25,10547.0,61251.75,5,8,2,8
2024-05-08 07:00:00+0000,1348.0,17591.0,61724.75,5,8,2,9
2024-05-08 08:00:00+0000,1774.25,23732.75,61563.25,5,8,2,10
2024-05-08 09:00:00+0000,2033.0,27507.75,61596.25,5,8,2,11
2024-05-08 10:00:00+0000,2009.5,28755.75,60905.0,5,8,2,12
2024-05-08 11:00:00+0000,2062.0,28207.75,59633.75,5,8,2,13
2024-05-08 12:00:00+0000,2100.5,27360.75,58302.0,5,8,2,14
2024-05-08 13:00:00+0000,2389.75,24835.0,57226.75,5,8,2,15
2024-05-08 14:00:00+0000,2670.75,20704.0,55639.0,5,8,2,16
2024-05-08 15:00:00+0000,2889.0,15183.0,56009.75,5,8,2,17
2024-05-08 16:00:00+0000,3130.5,8773.5,55768.0,5,8,2,18
2024-05-08 17:00:00+0000,3199.0,0.0,55697.25,5,8,2,19
2024-05-08 18:00:00+0000,3656.25,0.0,54066.25,5,8,2,20
2024-05-08 19:00:00+0000,4434.25,0.0,52479.0,5,8,2,21
2024-05-08 20:00:00+0000,4913.0,0.0,48987.75,5,8,2,22
2024-05-08 21:00:00+0000,4655.25,0.0,45533.25,5,8,2,23
2024-05-08 22:00:00+0000,4008.5,0.0,42018.25,5,9,3,0
2024-05-08 23:00:00+0000,3146.0,0.0,40072.25,5,9,3,1
2024-05-09 00:00:00+0000,2448.5,0.0,38726.5,5,9,3,2
2024-05-09 01:00:00+0000,2003.25,0.0,38445.25,5,9,3,3
2024-05-09 02:00:00+0000,1681.0,0.0,38700.0,5,9,3,4
2024-05-09 03:00:00+0000,1616.5,0.0,38443.25,5,9,3,5
2024-05-09 04:00:00+0000,1555.75,2081.0,38464.0,5,9,3,6
2024-05-09 05:00:00+0000,1376.75,8822.25,40220.75,5,9,3,7
2024-05-09 06:00:00+0000,906.0,19332.0,43608.5,5,9,3,8
2024-05-09 07:00:00+0000,790.25,29802.5,45838.5,5,9,3,9
2024-05-09 08:00:00+0000,1053.0,36895.75,46749.75,5,9,3,10
2024-05-09 09:00:00+0000,1463.25,39259.0,46407.0,5,9,3,11
2024-05-09 10:00:00+0000,1774.5,40560.75,45699.0,5,9,3,12
2024-05-09 11:00:00+0000,1750.75,39896.25,43149.75,5,9,3,13
2024-05-09 12:00:00+0000,1939.25,38704.0,41484.75,5,9,3,14
2024-05-09 13:00:00+0000,1975.25,35574.5,41023.5,5,9,3,15
2024-05-09 14:00:00+0000,1951.0,29588.0,41433.25,5,9,3,16
2024-05-09 15:00:00+0000,1862.75,21605.25,42498.25,5,9,3,17
2024-05-09 16:00:00+0000,2181.25,11865.25,44547.25,5,9,3,18
2024-05-09 17:00:00+0000,2225.75,0.0,44892.0,5,9,3,19
2024-05-09 18:00:00+0000,2436.0,0.0,44876.25,5,9,3,20
2024-05-09 19:00:00+0000,2562.75,0.0,45222.0,5,9,3,21
2024-05-09 20:00:00+0000,2926.75,0.0,43474.25,5,9,3,22
2024-05-09 21:00:00+0000,2942.25,0.0,40769.25,5,9,3,23
2024-05-09 22:00:00+0000,2464.5,0.0,38402.25,5,10,4,0
2024-05-09 23:00:00+0000,2391.75,0.0,36891.5,5,10,4,1
2024-05-10 00:00:00+0000,2218.25,0.0,36289.0,5,10,4,2
2024-05-10 01:00:00+0000,2032.5,0.0,36395.0,5,10,4,3
2024-05-10 02:00:00+0000,2150.5,0.0,37578.75,5,10,4,4
2024-05-10 03:00:00+0000,2122.5,0.0,40031.0,5,10,4,5
2024-05-10 04:00:00+0000,2172.75,2114.0,44165.25,5,10,4,6
2024-05-10 05:00:00+0000,1891.75,8333.75,48158.75,5,10,4,7
2024-05-10 06:00:00+0000,1294.5,17992.75,49729.25,5,10,4,8
2024-05-10 07:00:00+0000,1015.0,28438.5,50142.25,5,10,4,9
2024-05-10 08:00:00+0000,1111.0,36370.75,50980.75,5,10,4,10
2024-05-10 09:00:00+0000,1314.25,40256.25,50904.0,5,10,4,11
2024-05-10 10:00:00+0000,1565.75,42000.5,51406.0,5,10,4,12
2024-05-10 11:00:00+0000,1426.5,41183.25,50328.5,5,10,4,13
2024-05-10 12:00:00+0000,1138.75,38508.75,48699.75,5,10,4,14
2024-05-10 13:00:00+0000,1272.5,35037.0,47840.5,5,10,4,15
2024-05-10 14:00:00+0000,1616.75,29302.25,47854.75,5,10,4,16
2024-05-10 15:00:00+0000,1984.25,21431.5,48868.0,5,10,4,17
2024-05-10 16:00:00+0000,2051.0,11931.5,49772.25,5,10,4,18
2024-05-10 17:00:00+0000,2243.0,0.0,49628.5,5,10,4,19
2024-05-10 18:00:00+0000,2846.25,0.0,48542.0,5,10,4,20
2024-05-10 19:00:00+0000,3458.5,0.0,47840.25,5,10,4,21
2024-05-10 20:00:00+0000,4040.5,0.0,45258.5,5,10,4,22
2024-05-10 21:00:00+0000,4259.25,0.0,42050.75,5,10,4,23
2024-05-10 22:00:00+0000,4192.0,0.0,39449.75,5,11,5,0
2024-05-10 23:00:00+0000,3884.0,0.0,37753.25,5,11,5,1
2024-05-11 00:00:00+0000,3396.0,0.0,36637.5,5,11,5,2
2024-05-11 01:00:00+0000,3094.25,0.0,36235.75,5,11,5,3
2024-05-11 02:00:00+0000,2901.5,0.0,36257.5,5,11,5,4
2024-05-11 03:00:00+0000,2908.75,0.0,37276.5,5,11,5,5
2024-05-11 04:00:00+0000,2670.25,2264.75,38898.25,5,11,5,6
2024-05-11 05:00:00+0000,2045.5,8226.75,41449.5,5,11,5,7
2024-05-11 06:00:00+0000,1261.0,17102.75,44531.75,5,11,5,8
2024-05-11 07:00:00+0000,722.25,26690.75,46917.25,5,11,5,9
2024-05-11 08:00:00+0000,690.75,34642.75,47428.25,5,11,5,10
2024-05-11 09:00:00+0000,839.5,39477.5,47351.0,5,11,5,11
2024-05-11 10:00:00+0000,1023.5,41587.0,46419.75,5,11,5,12
2024-05-11 11:00:00+0000,977.75,41240.25,44917.75,5,11,5,13
2024-05-11 12:00:00+0000,1165.5,39490.0,43642.5,5,11,5,14
2024-05-11 13:00:00+0000,1546.0,35988.75,43030.25,5,11,5,15
2024-05-11 14:00:00+0000,3022.25,31388.5,43144.75,5,11,5,16
2024-05-11 15:00:00+0000,4230.5,23184.0,44011.75,5,11,5,17
2024-05-11 16:00:00+0000,5722.5,13389.5,45245.5,5,11,5,18
2024-05-11 17:00:00+0000,6634.5,0.0,45732.0,5,11,5,19
2024-05-11 18:00:00+0000,8137.25,0.0,45252.75,5,11,5,20
2024-05-11 19:00:00+0000,11282.75,0.0,44187.0,5,11,5,21
